,fsq_id,station_num,distance,name,location_address,categorized,closed_bucket
0,50ca5592e4b0cc5bad7c6449,1,557,The Sunflower,65 Union St,Bar,Unsure
1,520080a3498eb97026f147b8,1,811,Established Coffee,54 Hill St,Coffee Shop,Unsure
2,4b64a08bf964a52082c32ae3,1,920,Kelly's Cellars,30-32 Bank St,Restaurant,Unsure
3,5a1fedbcbcbf7a12b589f1f9,1,952,Bunsen,6-8 Hill St,Restaurant,LikelyOpen
4,4b06f46df964a5201af422e3,1,907,Black Box,18-22 Hill St,Concert Hall,Unsure
5,4bd352d741b9ef3b0fe3ffe5,1,985,Whites Tavern,2-4 Winecellar Entry,Restaurant,Unsure
6,4c1669aea5eb76b040ccc4b7,1,809,The John Hewitt,51 Donegall St,Restaurant,VeryLikelyOpen
7,52988e8511d22448bd236206,1,950,The Dirty Onion,3 Hill St,Bar,Unsure
8,50b0e62be4b0441cd92ec4f3,1,388,Crumlin Road Gaol,53-55 Crumlin Rd,Museum,VeryLikelyOpen
9,4bb897143db7b7135e65219a,1,988,The Spaniard,3 Skipper St,Bar,LikelyOpen
10,5ae825e4ad910e002c72a002,2,72,Tim Hortons,65 Fountain St,Coffee Shop,VeryLikelyOpen
11,4fc21ef5e4b099ce175faf24,2,126,Home Restaurant,22 Wellington Pl,Restaurant,Unsure
12,4bb3c394715eef3b6bce86bb,2,273,The Garrick Bar,29 Chichester St,Bar,LikelyOpen
13,4b459b93f964a5207d0e26e3,2,468,Ginger Bistro,7-8 Hope St,Restaurant,Unsure
14,4b071106f964a52093f622e3,2,471,Muriel's Cafe Bar,12-14 Church Lane,Bar,LikelyOpen
15,5a1fedbcbcbf7a12b589f1f9,2,539,Bunsen,6-8 Hill St,Restaurant,LikelyOpen
16,4b64a08bf964a52082c32ae3,2,284,Kelly's Cellars,30-32 Bank St,Restaurant,Unsure
17,4bd352d741b9ef3b0fe3ffe5,2,351,Whites Tavern,2-4 Winecellar Entry,Restaurant,Unsure
18,4c4647bd342c1b8d3040b689,2,357,The Crown Liquor Saloon,46 Great Victoria St,Restaurant,Unsure
19,5a37b9bd16fa04126cd4ccd7,2,212,Oh Donuts & Coffee,55 Upper Arthur St,Restaurant,VeryLikelyOpen
20,4b65d319f964a5203a022be3,3,692,The Limelight,17 Ormeau Ave,Bar,LikelyOpen
21,4b7554a1f964a520ac062ee3,3,203,Boojum,73 Botanic Ave,Restaurant,VeryLikelyOpen
22,4b459b93f964a5207d0e26e3,3,593,Ginger Bistro,7-8 Hope St,Restaurant,Unsure
23,504b9545e4b0b18004d43314,3,242,Steamboat Oriental Bbq,15 Donegall Pass,Restaurant,VeryLikelyOpen
24,4c39a7270a71c9b6e7d642c9,3,171,Lee Garden,14-18 Botanic Ave,Restaurant,VeryLikelyOpen
25,4bf0422df831c92849cd01f2,3,626,Ulster Museum,Botanic Gardens,Museum,VeryLikelyOpen
26,56f3e2b5498e6346b7f91b31,3,243,Holohans Pantry,43 University Rd,Restaurant,VeryLikelyOpen
27,4b7d734ff964a52022bf2fe3,3,764,Botanic Gardens,College Park,Bar,VeryLikelyOpen
28,4c191a0c4ff90f475e6b0f49,3,254,Villa Italia,39-41 University St,Restaurant,VeryLikelyOpen
29,545b434b498e9a85bdb35967,3,107,The Woodworkers,20-22 Bradbury Pl,Bar,VeryLikelyOpen
30,545b434b498e9a85bdb35967,4,83,The Woodworkers,20-22 Bradbury Pl,Bar,VeryLikelyOpen
31,4c39a7270a71c9b6e7d642c9,4,21,Lee Garden,14-18 Botanic Ave,Restaurant,VeryLikelyOpen
32,4b459b93f964a5207d0e26e3,4,453,Ginger Bistro,7-8 Hope St,Restaurant,Unsure
33,4bacb913f964a520e8063be3,4,439,Nando's,24 Ormeau Ave,Restaurant,VeryLikelyOpen
34,504b9545e4b0b18004d43314,4,56,Steamboat Oriental Bbq,15 Donegall Pass,Restaurant,VeryLikelyOpen
35,4b7554a1f964a520ac062ee3,4,231,Boojum,73 Botanic Ave,Restaurant,VeryLikelyOpen
36,4c4647bd342c1b8d3040b689,4,592,The Crown Liquor Saloon,46 Great Victoria St,Restaurant,Unsure
37,4c191a0c4ff90f475e6b0f49,4,362,Villa Italia,39-41 University St,Restaurant,VeryLikelyOpen
38,56f3e2b5498e6346b7f91b31,4,405,Holohans Pantry,43 University Rd,Restaurant,VeryLikelyOpen
39,4b65d319f964a5203a022be3,4,506,The Limelight,17 Ormeau Ave,Bar,LikelyOpen
40,5ae825e4ad910e002c72a002,5,285,Tim Hortons,65 Fountain St,Coffee Shop,VeryLikelyOpen
41,4b459b93f964a5207d0e26e3,5,169,Ginger Bistro,7-8 Hope St,Restaurant,Unsure
42,4b64a08bf964a52082c32ae3,5,536,Kelly's Cellars,30-32 Bank St,Restaurant,Unsure
43,57ac99ec498e2258ef0521d3,5,116,Boojum,14-16 Great Victoria St,Restaurant,Unsure
44,4bacb913f964a520e8063be3,5,231,Nando's,24 Ormeau Ave,Restaurant,VeryLikelyOpen
45,4fc21ef5e4b099ce175faf24,5,258,Home Restaurant,22 Wellington Pl,Restaurant,Unsure
46,4b50a28ff964a520762a27e3,5,54,Fibber Magees,38-42 Great Victoria St,Bar,VeryLikelyOpen
47,4c4647bd342c1b8d3040b689,5,75,The Crown Liquor Saloon,46 Great Victoria St,Restaurant,Unsure
48,4bdabe62c79cc928a48b7fe9,5,170,PizzaExpress,25-27 Bedford St,Restaurant,VeryLikelyOpen
49,4b6031acf964a52060d929e3,5,114,Harlem Cafe,34 Bedford St,Coffee Shop,LikelyOpen
50,514a517de4b0e876ff898ce4,6,824,Ox,1 Oxford St,Restaurant,VeryLikelyOpen
51,4b65d319f964a5203a022be3,6,207,The Limelight,17 Ormeau Ave,Bar,LikelyOpen
52,4bacb913f964a520e8063be3,6,377,Nando's,24 Ormeau Ave,Restaurant,VeryLikelyOpen
53,5a37b9bd16fa04126cd4ccd7,6,517,Oh Donuts & Coffee,55 Upper Arthur St,Restaurant,VeryLikelyOpen
54,4c489364c047be9aef423479,6,251,Zen,55-59 Adelaide St,Restaurant,LikelyOpen
55,4b459b93f964a5207d0e26e3,6,563,Ginger Bistro,7-8 Hope St,Restaurant,Unsure
56,4bb3c394715eef3b6bce86bb,6,580,The Garrick Bar,29 Chichester St,Bar,LikelyOpen
57,4bdabe62c79cc928a48b7fe9,6,413,PizzaExpress,25-27 Bedford St,Restaurant,VeryLikelyOpen
58,4c4647bd342c1b8d3040b689,6,623,The Crown Liquor Saloon,46 Great Victoria St,Restaurant,Unsure
59,4b6031acf964a52060d929e3,6,458,Harlem Cafe,34 Bedford St,Coffee Shop,LikelyOpen
60,51a88d59498e93cab076354d,7,428,SS Nomadic,Queens Rd,Museum,VeryLikelyOpen
61,504b867fe4b04977de57e845,7,631,Titanic Slipway,Queens Rd,Monument,VeryLikelyOpen
62,4b588286f964a5204b5b28e3,7,566,Odyssey Arena,2 Queens Quay,Stadium,VeryLikelyOpen
63,578ba22a498e14e13ba14b1b,7,555,Titanic Belfast,1 Olympic Way,Museum,LikelyOpen
64,4efb9c6693ad9a2797faf7a2,7,255,Proni,Titanic Boulevard,City Hall,VeryLikelyOpen
65,644055ec8831fc46af21271d,7,595,Nando’s,Missing data,Restaurant,Unsure
66,51320349e4b06242f03795b5,7,325,Subway,"The Arc, Queens Rd",Restaurant,VeryLikelyOpen
67,4d89ef067139b1f72342bfd4,7,579,W5,2 Queen's Quay,Museum,VeryLikelyOpen
68,4cb46b5adb32f04d5671dd4d,7,557,Titanic Belfast,2 Queen's Quay,Museum,VeryLikelyOpen
69,4f6090eee4b07ca95a464133,7,394,The Dock Cafe,2K Queens Rd,Coffee Shop,VeryLikelyOpen
70,5b7d902abed483002c1dd6cd,8,78,Lazy Claire Patisserie,227 Castlereagh Rd,Coffee Shop,VeryLikelyOpen
71,63066857f22c46ab6b78b690,8,89,Crystal House,251 Castlereagh Rd,Restaurant,LikelyOpen
72,4d0e779a8010a1cd2080df7e,8,60,Ruby Star,229 Castlereagh Rd,Restaurant,VeryLikelyOpen
73,5e36d78199874bf0cdc0cc54,8,123,Pizza Hut,215-225 Castlereagh Rd,Restaurant,LikelyOpen
74,4c29da47d26eb713308214d1,8,117,The Bread Filler,255 Castlereagh Rd,Restaurant,LikelyOpen
75,4c5ab857b05c1b8d5fd6d8b1,8,451,Subway,Cregagh Rd,Restaurant,LikelyOpen
76,4f8bffa9e4b0b1c4b211eaec,8,407,Ritchies Chip Shop,Missing data,Restaurant,VeryLikelyOpen
77,3ce36cf317de4b60c729bb42,8,59,Sandwich Fresh,255 Castlereagh Rd,Coffee Shop,LikelyOpen
78,4c87c49d13e3b1f7fedbd346,8,250,Boston Chinese,Missing data,Restaurant,VeryLikelyOpen
79,4ca38c47750ca09308e21967,8,687,Orangefield Playing Fields,Missing data,Park,VeryLikelyOpen
80,591f03cf0d8a0f04db6c2cad,9,599,387 Ormeau Road,387 Ormeau Rd,Restaurant,VeryLikelyOpen
